,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,met,decision,decision_o,match,id_col
666,2.0,male,22.0,24.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Undergrad - GS,35.0,10.0,20.0,20.0,10.0,5.0,8.0,9.0,8.0,8.0,8.0,8.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,5.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.52,6.0,2.0,8.0,0.0,b'1',b'1',1,656
667,2.0,male,22.0,27.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,2.0,Undergrad - GS,50.0,0.0,50.0,0.0,0.0,0.0,7.0,8.0,7.0,9.0,6.0,4.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,5.0,6.0,8.0,5.0,8.0,3.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.52,6.0,2.0,4.0,0.0,b'0',b'0',0,656
668,2.0,male,22.0,30.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Undergrad - GS,30.0,20.0,30.0,10.0,0.0,10.0,8.0,7.0,6.0,6.0,7.0,8.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,5.0,8.0,8.0,5.0,7.0,3.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.21,6.0,2.0,5.0,0.0,b'0',b'1',0,656
669,2.0,male,22.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,9.0,2.0,Undergrad - GS,30.0,5.0,30.0,15.0,15.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.43,6.0,2.0,7.0,0.0,b'1',b'0',0,656
670,2.0,male,22.0,25.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Undergrad - GS,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8.0,7.0,8.0,7.0,6.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,8.0,5.0,5.0,4.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.45,6.0,2.0,6.0,0.0,b'0',b'1',0,656
671,2.0,male,22.0,26.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Undergrad - GS,20.0,25.0,20.0,15.0,15.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,4.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.28,6.0,2.0,6.0,0.0,b'0',b'0',0,656
672,2.0,male,22.0,27.0,European/Caucasian-American,European/Caucasian-American,1,9.0,2.0,Undergrad - GS,10.0,10.0,30.0,25.0,10.0,15.0,8.0,5.0,6.0,9.0,4.0,6.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,3.0,6.0,6.0,5.0,4.0,4.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.57,6.0,2.0,4.0,0.0,b'0',b'1',0,656
673,2.0,male,22.0,23.0,European/Caucasian-American,Black/African American,0,9.0,2.0,Undergrad - GS,50.0,10.0,20.0,10.0,10.0,0.0,8.0,6.0,5.0,8.0,5.0,3.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.37,6.0,2.0,8.0,0.0,b'0',b'1',0,656
674,2.0,male,22.0,24.0,European/Caucasian-American,Latino/Hispanic American,0,9.0,2.0,Undergrad - GS,20.0,20.0,20.0,15.0,15.0,10.0,8.0,5.0,6.0,7.0,5.0,5.0,30.0,15.0,25.0,25.0,5.0,0.0,7.0,9.0,6.0,7.0,6.0,3.0,5.0,5.0,6.0,5.0,3.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,0.5,6.0,2.0,4.0,0.0,b'0',b'1',0,656
675,2.0,male,25.0,21.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,Mathematical Finance,12.0,18.0,20.0,16.0,16.0,18.0,9.0,9.0,10.0,9.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,6.0,7.0,8.0,4.0,6.0,4.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.28,6.0,4.0,6.0,0.0,b'0',b'1',0,675
676,2.0,male,25.0,27.0,Asian/Pacific Islander/Asian-American,Black/African American,0,1.0,3.0,Mathematical Finance,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,5.0,7.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,7.0,7.0,7.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.08,6.0,4.0,7.0,0.0,b'0',b'0',0,675
677,2.0,male,25.0,21.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,Mathematical Finance,10.0,20.0,40.0,10.0,10.0,10.0,7.0,7.0,6.0,7.0,6.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,3.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.23,6.0,4.0,6.0,0.0,b'0',b'1',0,675
678,2.0,male,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,10.0,20.0,20.0,15.0,20.0,15.0,6.0,7.0,7.0,8.0,7.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,6.0,5.0,6.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.04,6.0,4.0,7.0,0.0,b'1',b'0',0,675
679,2.0,male,25.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,20.0,20.0,15.0,15.0,15.0,15.0,8.0,8.0,9.0,8.0,9.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,8.0,6.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.06,6.0,4.0,8.0,0.0,b'1',b'0',0,675
680,2.0,male,25.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,20.0,20.0,20.0,15.0,15.0,10.0,5.0,8.0,8.0,7.0,7.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.02,6.0,4.0,8.0,0.0,b'1',b'0',0,675
681,2.0,male,25.0,22.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,3.0,Mathematical Finance,17.0,10.0,18.0,20.0,25.0,10.0,4.0,5.0,4.0,5.0,6.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,7.0,7.0,0.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.13,6.0,4.0,7.0,0.0,b'1',b'0',0,675
683,2.0,male,25.0,22.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,20.0,22.0,18.0,15.0,15.0,10.0,7.0,5.0,6.0,8.0,6.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,8.0,7.0,6.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.2,6.0,4.0,7.0,0.0,b'1',b'0',0,675
684,2.0,male,25.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,10.0,20.0,20.0,20.0,20.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.16,6.0,4.0,7.0,0.0,b'1',b'1',1,675
685,2.0,male,25.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,35.0,10.0,20.0,20.0,10.0,5.0,7.0,8.0,8.0,6.0,7.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,9.0,7.0,8.0,8.0,9.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.57,6.0,4.0,8.0,0.0,b'1',b'1',1,675
686,2.0,male,25.0,27.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,Mathematical Finance,50.0,0.0,50.0,0.0,0.0,0.0,6.0,8.0,9.0,9.0,6.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.0,6.0,4.0,6.0,0.0,b'1',b'0',0,675
687,2.0,male,25.0,30.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,30.0,20.0,30.0,10.0,0.0,10.0,6.0,7.0,8.0,5.0,7.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.15,6.0,4.0,8.0,0.0,b'1',b'0',0,675
688,2.0,male,25.0,21.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,3.0,Mathematical Finance,30.0,5.0,30.0,15.0,15.0,5.0,7.0,8.0,8.0,7.0,8.0,6.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.01,6.0,4.0,6.0,0.0,b'1',b'1',1,675
689,2.0,male,25.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,20.0,23.0,23.0,22.0,7.0,5.0,7.0,9.0,9.0,9.0,9.0,10.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,10.0,5.0,6.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.18,6.0,4.0,7.0,0.0,b'1',b'1',1,675
690,2.0,male,25.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,20.0,25.0,20.0,15.0,15.0,5.0,4.0,5.0,8.0,8.0,10.0,8.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,7.0,10.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,0.0,6.0,4.0,8.0,0.0,b'1',b'1',1,675
691,2.0,male,25.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,3.0,Mathematical Finance,10.0,10.0,30.0,25.0,10.0,15.0,6.0,5.0,5.0,4.0,4.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,6.0,8.0,8.0,6.0,8.0,3.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.01,6.0,4.0,7.0,0.0,b'0',b'0',0,675
692,2.0,male,25.0,23.0,Asian/Pacific Islander/Asian-American,Black/African American,0,1.0,3.0,Mathematical Finance,50.0,10.0,20.0,10.0,10.0,0.0,9.0,9.0,9.0,8.0,5.0,3.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,8.0,8.0,4.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.36,6.0,4.0,8.0,0.0,b'1',b'1',1,675
693,2.0,male,25.0,24.0,Asian/Pacific Islander/Asian-American,Latino/Hispanic American,0,1.0,3.0,Mathematical Finance,20.0,20.0,20.0,15.0,15.0,10.0,5.0,7.0,7.0,7.0,9.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,10.0,10.0,10.0,8.0,7.0,8.0,7.0,8.0,4.0,5.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,-0.32,6.0,4.0,7.0,0.0,b'0',b'0',0,675
694,2.0,male,27.0,21.0,Black/African American,Asian/Pacific Islander/Asian-American,0,4.0,4.0,Law,12.0,18.0,20.0,16.0,16.0,18.0,5.0,7.0,7.0,7.0,7.0,6.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,5.0,8.0,8.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.27,5.0,5.0,7.0,0.0,b'0',b'0',0,694
695,2.0,male,27.0,27.0,Black/African American,Black/African American,1,4.0,4.0,Law,20.0,20.0,20.0,10.0,10.0,20.0,5.0,6.0,7.0,7.0,7.0,7.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,6.0,8.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.12,5.0,5.0,7.0,0.0,b'0',b'1',0,694
696,2.0,male,27.0,21.0,Black/African American,Asian/Pacific Islander/Asian-American,0,4.0,4.0,Law,10.0,20.0,40.0,10.0,10.0,10.0,6.0,6.0,7.0,8.0,8.0,7.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,5.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.05,5.0,5.0,7.0,0.0,b'0',b'1',0,694
697,2.0,male,27.0,27.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,10.0,20.0,20.0,15.0,20.0,15.0,6.0,8.0,7.0,8.0,7.0,5.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,9.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,-0.12,5.0,5.0,8.5,0.0,b'1',b'0',0,694
698,2.0,male,27.0,25.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,20.0,20.0,15.0,15.0,15.0,15.0,9.0,8.0,9.0,8.0,10.0,7.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.35,5.0,5.0,8.0,0.0,b'1',b'0',0,694
699,2.0,male,27.0,23.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,6.0,7.0,6.0,6.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,8.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.21,5.0,5.0,8.0,0.0,b'1',b'0',0,694
700,2.0,male,27.0,22.0,Black/African American,Latino/Hispanic American,0,4.0,4.0,Law,17.0,10.0,18.0,20.0,25.0,10.0,6.0,5.0,6.0,7.0,8.0,4.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,-0.23,5.0,5.0,8.0,0.0,b'1',b'1',1,694
702,2.0,male,27.0,22.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,20.0,22.0,18.0,15.0,15.0,10.0,7.0,7.0,7.0,7.0,7.0,5.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,6.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.54,5.0,5.0,7.0,0.0,b'0',b'1',0,694
703,2.0,male,27.0,23.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,10.0,20.0,20.0,20.0,20.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,6.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.51,5.0,5.0,6.0,0.0,b'0',b'1',0,694
704,2.0,male,27.0,24.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,35.0,10.0,20.0,20.0,10.0,5.0,9.0,7.0,8.0,9.0,8.0,8.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,-0.04,5.0,5.0,7.0,1.0,b'1',b'1',1,694
706,2.0,male,27.0,30.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,30.0,20.0,30.0,10.0,0.0,10.0,7.0,9.0,7.0,7.0,10.0,5.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,6.0,8.0,8.0,8.0,8.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,-0.46,5.0,5.0,7.0,0.0,b'0',b'1',0,694
707,2.0,male,27.0,21.0,Black/African American,Asian/Pacific Islander/Asian-American,0,4.0,4.0,Law,30.0,5.0,30.0,15.0,15.0,5.0,4.0,4.0,6.0,6.0,7.0,4.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,6.0,9.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.68,5.0,5.0,7.0,0.0,b'1',b'0',0,694
708,2.0,male,27.0,25.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,20.0,23.0,23.0,22.0,7.0,5.0,6.0,8.0,8.0,10.0,8.0,9.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.27,5.0,5.0,7.0,0.0,b'1',b'1',1,694
709,2.0,male,27.0,26.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,20.0,25.0,20.0,15.0,15.0,5.0,5.0,4.0,8.0,5.0,8.0,3.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,-0.02,5.0,5.0,7.0,0.0,b'0',b'0',0,694
710,2.0,male,27.0,27.0,Black/African American,European/Caucasian-American,0,4.0,4.0,Law,10.0,10.0,30.0,25.0,10.0,15.0,6.0,3.0,6.0,8.0,4.0,4.0,35.0,10.0,20.0,15.0,10.0,10.0,8.0,9.0,9.0,10.0,8.0,5.0,7.0,7.0,6.0,7.0,5.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,0.02,5.0,5.0,7.0,0.0,b'0',b'1',0,694
713,2.0,male,23.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,5.0,10.0,Law,12.0,18.0,20.0,16.0,16.0,18.0,7.0,4.0,6.0,4.0,4.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,2.0,8.0,8.0,3.0,2.0,2.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,0.44,3.0,1.0,5.0,0.0,b'0',b'0',0,713
714,2.0,male,23.0,27.0,European/Caucasian-American,Black/African American,0,5.0,10.0,Law,20.0,20.0,20.0,10.0,10.0,20.0,3.0,4.0,5.0,4.0,4.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,-0.52,3.0,1.0,2.0,0.0,b'0',b'0',0,713
715,2.0,male,23.0,21.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,5.0,10.0,Law,10.0,20.0,40.0,10.0,10.0,10.0,7.0,6.0,5.0,4.0,4.0,4.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,4.0,6.0,4.0,1.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,-0.57,3.0,1.0,2.0,0.0,b'0',b'0',0,713
716,2.0,male,23.0,27.0,European/Caucasian-American,European/Caucasian-American,1,5.0,10.0,Law,10.0,20.0,20.0,15.0,20.0,15.0,6.0,6.0,8.0,7.0,8.0,5.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,-0.07,3.0,1.0,6.0,0.0,b'1',b'0',0,713
717,2.0,male,23.0,25.0,European/Caucasian-American,European/Caucasian-American,1,5.0,10.0,Law,20.0,20.0,15.0,15.0,15.0,15.0,6.0,5.0,8.0,7.0,10.0,8.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,6.0,4.0,7.0,6.0,2.0,2.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,0.11,3.0,1.0,3.0,0.0,b'0',b'0',0,713
718,2.0,male,23.0,23.0,European/Caucasian-American,European/Caucasian-American,1,5.0,10.0,Law,20.0,20.0,20.0,15.0,15.0,10.0,6.0,7.0,6.0,5.0,6.0,6.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,7.0,3.0,5.0,5.0,3.0,2.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,0.05,3.0,1.0,6.0,0.0,b'1',b'0',0,713
719,2.0,male,23.0,22.0,European/Caucasian-American,Latino/Hispanic American,0,5.0,10.0,Law,17.0,10.0,18.0,20.0,25.0,10.0,1.0,2.0,6.0,1.0,6.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,8.0,4.0,4.0,7.0,5.0,3.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,0.2,3.0,1.0,6.0,0.0,b'1',b'0',0,713
721,2.0,male,23.0,22.0,European/Caucasian-American,European/Caucasian-American,1,5.0,10.0,Law,20.0,22.0,18.0,15.0,15.0,10.0,6.0,7.0,7.0,4.0,6.0,6.0,25.0,10.0,35.0,15.0,0.0,15.0,6.0,8.0,2.0,10.0,2.0,5.0,8.0,5.0,3.0,3.0,3.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,-0.05,3.0,1.0,6.0,0.0,b'0',b'1',0,713
